href,text,time
./202207/t20220704_10715021.shtml,外交部礼宾司司长洪磊接受叙利亚新任驻华大使哈桑内递交国书副本,2022-07-04
./202207/t20220701_10713764.shtml,巴拿马国民大会主席阿达梅斯、外长莫伊内斯分别会见中国政府拉美事务特别代表邱小琪,2022-07-01
./202207/t20220701_10713730.shtml,中国政府欧亚事务特别代表李辉出席白俄罗斯独立日招待会,2022-07-01
./202206/t20220630_10712806.shtml,中国政府中东问题特使翟隽会见意大利驻华大使方澜意,2022-06-30
./202206/t20220630_10712803.shtml,中国政府中东问题特使翟隽会见伊朗驻华大使克沙瓦尔兹扎德,2022-06-30
./202206/t20220630_10712438.shtml,多哥总理多贝会见中国外交部非洲司司长吴鹏,2022-06-30
./202206/t20220629_10712033.shtml,中国—阿富汗经济重建工作层联络机制第二次会议成功举行,2022-06-29
./202206/t20220629_10711702.shtml,尼加拉瓜国民议会议长波拉斯会见中国政府拉美事务特别代表邱小琪,2022-06-29
./202206/t20220628_10711286.shtml,中国—阿富汗人道援助工作层联络机制第二次会议成功举行,2022-06-28
./202206/t20220628_10711173.shtml,布基纳法索过渡总统达米巴、过渡政府外长鲁安巴分别会见外交部非洲司司长吴鹏,2022-06-28
./202206/t20220628_10710927.shtml,外交部亚洲司司长刘劲松会见马尔代夫驻华大使阿兹玛,2022-06-28
./202206/t20220627_10710520.shtml,尼加拉瓜外长蒙卡达会见中国政府拉美事务特别代表邱小琪,2022-06-27
./202206/t20220627_10710459.shtml,外交部非洲司司长吴鹏会见塞内加尔官员,2022-06-27
./202206/t20220625_10710032.shtml,中国政府拉美事务特别代表邱小琪出席中国成为拉美社科院观察员国庆祝活动,2022-06-25
./202206/t20220625_10710028.shtml,萨尔瓦多总统布克尔会见中国政府拉美事务特别代表邱小琪,2022-06-25
./202206/t20220625_10709983.shtml,外交部亚洲司司长刘劲松会见越南驻华大使范星梅,2022-06-25
./202206/t20220623_10708926.shtml,外交部亚洲司司长刘劲松会见蒙古驻华大使巴德尔勒,2022-06-23
./202206/t20220623_10708853.shtml,中日举行海洋事务高级别磋商团长会谈,2022-06-23
./202206/t20220623_10708767.shtml,中国政府拉美事务特别代表邱小琪访问哥斯达黎加,2022-06-23
./202206/t20220623_10708563.shtml,外交部亚洲司司长刘劲松会见斯里兰卡驻华大使科霍纳,2022-06-23
./202206/t20220623_10708561.shtml,外交部亚洲司司长刘劲松会见马来西亚驻华大使努西尔万,2022-06-23
./202206/t20220622_10707873.shtml,外交部非洲之角事务特使薛冰出席非洲之角和平会议,2022-06-22
./202206/t20220622_10707736.shtml,坦桑尼亚外长穆拉穆拉会见外交部非洲司司长吴鹏,2022-06-22
./202206/t20220620_10706164.shtml,赞比亚总统希奇莱马会见外交部非洲司司长吴鹏,2022-06-20
./202206/t20220618_10705931.shtml,赞比亚外长卡库博会见外交部非洲司司长吴鹏,2022-06-18
./202206/t20220617_10705644.shtml,外交部亚洲司司长刘劲松会见泰国驻华大使阿塔育,2022-06-17
./202206/t20220617_10705566.shtml,外交部亚非司司长王镝访问中东六国并赴俄罗斯举行中俄中东事务司局级磋商,2022-06-17
./202206/t20220617_10704791.shtml,外交部非洲司司长接受赞比亚《每日邮报》专访,2022-06-17
./202206/t20220616_10704293.shtml,外交部拉美司司长蔡伟出席中墨建交50周年——中墨福建菌草技术云端研讨会,2022-06-16
./202206/t20220615_10703786.shtml,外交部非洲司司长吴鹏同马拉维外交部常秘桑德共同举行务实合作协调会,2022-06-15
./202206/t20220615_10703511.shtml,外交部非洲司司长吴鹏同南非国际关系与合作部副部长德拉米尼举行会见,2022-06-15
./202206/t20220610_10701787.shtml,外交部亚洲司司长刘劲松会见印尼驻华大使周浩黎,2022-06-10
./202206/t20220610_10701645.shtml,外交部非洲司司长吴鹏同南非国际关系与合作部高级官员深入交流,2022-06-10
./202206/t20220610_10701428.shtml,外交部非洲司司长吴鹏会见南非副外长博特斯,2022-06-10
./202206/t20220610_10701299.shtml,中国政府欧亚事务特别代表李辉出席“新时代民主之路”国际研讨会,2022-06-10
./202206/t20220609_10701060.shtml,中国政府朝鲜半岛事务特别代表刘晓明同韩国外交部半岛和平交涉本部长金健通电话,2022-06-09
./202206/t20220609_10701048.shtml,外交部亚洲司司长刘劲松会见斯里兰卡驻华大使科霍纳,2022-06-09
./202206/t20220609_10700962.shtml,外交部非洲之角事务特使集体会见非洲之角地区国家驻华使节,2022-06-09
./202206/t20220609_10700778.shtml,外交部亚洲司司长刘劲松会见巴基斯坦驻华大使哈克,2022-06-09
./202206/t20220607_10699808.shtml,外交部礼宾司司长洪磊接受委内瑞拉新任驻华大使约夫雷达递交国书副本,2022-06-07
./202206/t20220607_10699720.shtml,中国政府中东问题特使翟隽视频会见巴勒斯坦等部分阿拉伯国家驻华使节,2022-06-07
./202206/t20220602_10697807.shtml,外交部亚洲司司长刘劲松会见孟加拉国驻华大使扎曼,2022-06-02
./202206/t20220601_10697506.shtml,外交部亚洲司司长刘劲松会见韩国驻华使馆公使姜相旭,2022-06-01
./202205/t20220531_10696697.shtml,中印举行边境事务磋商和协调工作机制第24次会议,2022-05-31
./202205/t20220530_10694480.shtml,外交部条法司司长贾桂德出席中国国际法学会2022年学术年会,2022-05-30
./202205/t20220527_10693794.shtml,中国政府欧亚事务特别代表李辉出席阿塞拜疆驻华使馆新馆启用仪式暨阿国庆日招待会,2022-05-27
./202205/t20220526_10693022.shtml,外交部亚洲司司长刘劲松会见老挝驻华大使坎葆,2022-05-26
./202205/t20220526_10692819.shtml,外交部条法司司长贾桂德同法国极地和海洋事务大使达尔沃尔举行视频磋商,2022-05-26
./202205/t20220525_10692427.shtml,中国政府中东问题特使翟隽会见以色列驻华大使潘绮瑞,2022-05-25
./202205/t20220524_10692107.shtml,外交部亚洲司负责人就日本涉华消极动向提出严正交涉,2022-05-24
./202205/t20220517_10687176.shtml,外交部亚洲司司长刘劲松出席东盟地区论坛建立信任措施与预防性外交会间辅助会议,2022-05-17
./202205/t20220517_10687147.shtml,外交部政策规划司司长苗得雨同古巴外交部政策规划司司长马钦举行外交政策视频磋商,2022-05-17
./202205/t20220512_10685189.shtml,外交部亚洲司司长刘劲松会见印度新任驻华大使罗国栋,2022-05-12
./202205/t20220512_10684987.shtml,外交部礼宾司司长洪磊接受哈萨克斯坦新任驻华大使努雷舍夫递交国书副本,2022-05-12
./202205/t20220511_10684498.shtml,外交部亚洲司司长刘劲松会见越南驻华大使范星梅,2022-05-11
./202205/t20220510_10684023.shtml,外交部亚洲司司长刘劲松会见老挝驻华大使坎葆,2022-05-10
./202205/t20220510_10683935.shtml,外交部非洲司司长吴鹏视频会见国际货币基金组织非洲部主任塞拉西,2022-05-10
./202205/t20220509_10683349.shtml,中国同澳大利亚就南太平洋事务交换意见,2022-05-09
./202205/t20220507_10683130.shtml,中国政府朝鲜半岛事务特别代表刘晓明访问韩国,2022-05-07
./202205/t20220506_10682585.shtml,外交部亚洲司司长刘劲松会见巴基斯坦驻华大使哈克,2022-05-06
./202205/t20220505_10681656.shtml,中国政府朝鲜半岛事务特别代表刘晓明与韩国外交部半岛和平交涉本部长鲁圭德举行会谈,2022-05-05
./202204/t20220429_10680747.shtml,中国政府朝鲜半岛事务特别代表刘晓明访问英国,2022-04-29
./202204/t20220427_10674630.shtml,中国政府朝鲜半岛事务特别代表刘晓明同英国外交部负责人就朝鲜半岛形势交换意见,2022-04-27
./202204/t20220427_10674518.shtml,外交部礼宾司司长洪磊接受也门新任驻华大使梅塔米递交国书副本,2022-04-27
./202204/t20220426_10673962.shtml,中国政府拉美事务特别代表邱小琪出席哥伦比亚驻华大使离任招待会,2022-04-26
./202204/t20220425_10673404.shtml,外交部阿富汗事务特使岳晓勇向部分驻华使馆（团）介绍王毅国务委员兼外长访问阿富汗和第三次阿邻国外长会系列会议情况,2022-04-25
./202204/t20220424_10673077.shtml,中国政府朝鲜半岛事务特别代表刘晓明访问欧盟总部,2022-04-24
./202204/t20220423_10672600.shtml,中方主持召开金砖国家反恐工作组第七次会议,2022-04-23
./202204/t20220420_10670498.shtml,外交部阿富汗事务特使岳晓勇向相关方通报第三次阿富汗邻国外长会系列会议情况,2022-04-20
./202204/t20220420_10670496.shtml,中国政府朝鲜半岛事务特别代表刘晓明访问德国,2022-04-20
./202204/t20220415_10668626.shtml,中国政府朝鲜半岛事务特别代表刘晓明访问瑞士,2022-04-15
./202204/t20220414_10667743.shtml,外交部非洲司司长吴鹏出席非洲区域基础设施项目建设特别对话会,2022-04-14
./202204/t20220413_10667558.shtml,中国政府朝鲜半岛事务特别代表刘晓明访问法国,2022-04-13
./202204/t20220413_10667405.shtml,外交部礼宾司司长洪磊接受基里巴斯新任驻华大使蒂阿博递交国书副本,2022-04-13
./202204/t20220409_10666144.shtml,中国政府朝鲜半岛事务特别代表刘晓明访问美国华盛顿,2022-04-09
./202204/t20220408_10665868.shtml,外交部非洲司司长吴鹏以视频致辞形式出席卢旺达大屠杀28周年纪念活动,2022-04-08
./202204/t20220406_10665076.shtml,中国政府朝鲜半岛事务特别代表刘晓明会见美国国务院对朝政策特别代表金圣,2022-04-06
./202204/t20220402_10664313.shtml,中国政府朝鲜半岛事务特别代表刘晓明访问纽约联合国总部,2022-04-02
./202204/t20220402_10663888.shtml,外交部欧洲司司长王鲁彤就第二十三次中国—欧盟领导人会晤向中外媒体吹风,2022-04-02
./202204/t20220402_10663710.shtml,外交部礼宾司司长洪磊接受美国新任驻华大使伯恩斯递交国书副本,2022-04-02
./202204/t20220402_10663575.shtml,外交部政策规划司司长苗得雨会见蒙古驻华大使巴德尔勒,2022-04-02
./202204/t20220401_10661703.shtml,中方主持召开阿富汗问题“中美俄＋”磋商机制会议,2022-04-01
./202203/t20220331_10658174.shtml,外交部美大司司长杨涛集体会见太平洋岛国驻华使节,2022-03-31
./202203/t20220331_10658160.shtml,外交部礼宾司司长洪磊接受刚果民主共和国新任驻华大使巴卢穆埃内递交国书副本,2022-03-31
./202203/t20220330_10657760.shtml,中国政府朝鲜半岛事务特别代表刘晓明会见联合国副秘书长迪卡洛,2022-03-30
./202203/t20220328_10656636.shtml,中国政府朝鲜半岛事务特别代表刘晓明会见俄罗斯副外长莫尔古洛夫,2022-03-28
./202203/t20220328_10656630.shtml,乌干达外交国务部长奥凯洛会见外交部非洲之角事务特使薛冰,2022-03-28
./202203/t20220328_10656624.shtml,外交部非洲之角事务特使薛冰访问南苏丹,2022-03-28
./202203/t20220328_10656596.shtml,中国政府朝鲜半岛事务特别代表刘晓明同韩国外交部半岛和平交涉本部长鲁圭德通电话,2022-03-28
./202203/t20220328_10656427.shtml,中国政府中东问题特使翟隽访问摩洛哥,2022-03-28
./202203/t20220327_10656181.shtml,俄罗斯外长拉夫罗夫会见中国政府朝鲜半岛事务特别代表刘晓明,2022-03-27
./202203/t20220324_10654986.shtml,苏丹主权委员会主席布尔汉会见翟隽特使,2022-03-24
./202203/t20220322_10654109.shtml,外交部非洲之角事务特使薛冰访问肯尼亚,2022-03-22
./202203/t20220322_10654036.shtml,中国政府中东问题特使翟隽访问埃及,2022-03-22
./202203/t20220321_10653736.shtml,外交部非洲之角特使薛冰会见肯尼亚常务副外长卡玛乌,2022-03-21
./202203/t20220321_10653666.shtml,阿拉伯国家联盟秘书长盖特会见中国政府中东问题特使翟隽,2022-03-21
./202203/t20220318_10653085.shtml,外交部拉美司司长蔡伟以视频致辞方式出席智利驻华大使离任酒会,2022-03-18
./202203/t20220318_10653065.shtml,外交部非洲之角事务特使薛冰访问索马里,2022-03-18
./202203/t20220318_10653004.shtml,外交部政策规划司司长苗得雨会见古巴驻华大使佩雷拉,2022-03-18
./202203/t20220318_10652940.shtml,外交部涉外安全事务专员程国平会见俄罗斯驻华大使杰尼索夫,2022-03-18
./202203/t20220318_10652943.shtml,中国政府中东问题特使翟隽访问约旦,2022-03-18
./202203/t20220317_10652717.shtml,吉布提总统盖莱会见外交部非洲之角事务特使薛冰,2022-03-17
./202203/t20220317_10652716.shtml,吉布提外长优素福会见外交部非洲之角事务特使薛冰,2022-03-17
./202203/t20220315_10651984.shtml,外交部美大司司长杨涛会见新西兰驻华大使傅恩莱,2022-03-15
./202203/t20220315_10651926.shtml,埃塞俄比亚副总理兼外长德梅克会见外交部非洲之角事务特使薛冰,2022-03-15
./202203/t20220315_10651747.shtml,中国政府中东问题特使翟隽访问沙特,2022-03-15
./202203/t20220315_10651748.shtml,中国政府拉美事务特别代表邱小琪出席“2022中国两会·合作与未来——中墨建交50周年”云论坛,2022-03-15
./202203/t20220314_10651567.shtml,厄立特里亚总统伊萨亚斯会见中国外交部非洲之角事务特使薛冰,2022-03-14
./202203/t20220314_10651505.shtml,巴勒斯坦总统阿巴斯会见中国政府中东问题特使翟隽,2022-03-14
./202203/t20220314_10651504.shtml,中国政府中东问题特使翟隽访问以色列,2022-03-14
./202203/t20220311_10651122.shtml,中国政府朝鲜半岛事务特别代表刘晓明同美国国务院对朝政策特别代表金圣通电话,2022-03-11
./202203/t20220328_10656764.shtml,外交部副部长马朝旭同俄罗斯副外长维尔什宁举行中俄副外长级多边事务磋商,2022-03-11
./202203/t20220311_10650874.shtml,外交部亚洲司司长刘劲松会见伊朗驻华大使克沙瓦尔兹扎德,2022-03-11
./202203/t20220308_10649821.shtml,外交部亚洲司司长刘劲松会见蒙古驻华大使巴德尔勒,2022-03-08
./202203/t20220308_10649661.shtml,外交部礼宾司司长洪磊接受乌兹别克斯坦新任驻华大使阿尔济耶夫递交国书副本,2022-03-08
./202203/t20220308_10649658.shtml,外交部亚洲司司长刘劲松会见朝鲜驻华使馆公使郑贤宇,2022-03-08
./202203/t20220302_10647289.shtml,外交部亚洲司司长刘劲松会见巴基斯坦驻华大使哈克,2022-03-02
./202203/t20220302_10647249.shtml,中国政府拉美事务特别代表邱小琪出席庆祝中阿（根廷）建交50周年新书发布会,2022-03-02
./202203/t20220301_10646827.shtml,外交部亚洲司司长刘劲松会见越南驻华大使范星梅,2022-03-01
./202202/t20220227_10645946.shtml,中国政府朝鲜半岛事务特别代表刘晓明同美国国务院对朝政策特别代表金圣通话,2022-02-27
./202202/t20220225_10645447.shtml,中德举行第四轮领事磋商,2022-02-25
./202202/t20220224_10645218.shtml,外交部阿富汗事务特使岳晓勇在阿富汗问题国际研讨会上的发言,2022-02-24
./202202/t20220224_10645063.shtml,中欧举行新一轮军控与防扩散视频磋商,2022-02-24
./202202/t20220223_10644889.shtml,外交部涉外安全事务专员程国平会见吉尔吉斯斯坦驻华大使巴克特古洛娃,2022-02-23
./202202/t20220218_10643486.shtml,中国政府朝鲜半岛事务特别代表刘晓明同韩国外交部半岛和平交涉本部长鲁圭德通电话,2022-02-18
./202202/t20220217_10643011.shtml,外交部军控司司长傅聪参加五核国团长视频会议,2022-02-17
./202202/t20220216_10642645.shtml,中国政府拉美事务特别代表邱小琪出席墨西哥驻华使馆庆祝中墨建交50周年招待会,2022-02-16
./202202/t20220215_10642335.shtml,中国政府朝鲜半岛事务特别代表刘晓明同俄罗斯副外长莫尔古洛夫通电话,2022-02-15
./202201/t20220129_10636755.shtml,外交部政策规划司司长苗得雨向香港特区政府高级公务员宣介习近平外交思想,2022-01-29
./202201/t20220128_10636001.shtml,外交部国际经济司司长李克新会见印尼驻华大使周浩黎,2022-01-28
./202201/t20220126_10633979.shtml,外交部亚洲司司长刘劲松同俄罗斯外交部亚太合作局局长奥夫钦尼科夫举行亚洲事务视频磋商,2022-01-26
./202201/t20220121_10631561.shtml,安理会五常外交部条法司长（法律顾问）举行国际法视频磋商,2022-01-21
./202201/t20220121_10631493.shtml,中国政府拉美事务特别代表邱小琪出席庆祝中墨建交50周年线上主题日,2022-01-21
./202201/t20220120_10631215.shtml,中国政府朝鲜半岛事务特别代表刘晓明同韩国外交部半岛和平交涉本部长鲁圭德通电话,2022-01-20
./202201/t20220120_10630781.shtml,外交部涉外安全事务司司长白天主持召开中俄外交部司局级反恐安全<br>视频磋商,2022-01-20
./202201/t20220118_10629942.shtml,外交部非洲司司长吴鹏出席中非合作论坛第八届部长级会议后续工作研讨会,2022-01-18
./202201/t20220113_10495233.shtml,中斯举行共建“一带一路”合作项目安全保障工作视频会议,2022-01-13
./202201/t20220113_10495230.shtml,外交部涉外安全事务专员程国平会见哈萨克斯坦驻华大使柯依舍巴耶夫,2022-01-13
./202201/t20220113_10492423.shtml,外交部非洲司司长吴鹏出席第二届“中国与国际发展”论坛开幕式,2022-01-13
./202201/t20220112_10481385.shtml,外交部礼宾司司长洪磊接受阿尔及利亚新任驻华大使拉贝希递交国书副本,2022-01-12
./202201/t20220104_10478631.shtml,外交部军控司司长傅聪就五核国领导人发表防止核战争联合声明举行中外媒体吹风会,2022-01-04
./202112/t20211231_10478037.shtml,外交部非洲司司长吴鹏出席“临甲7号沙龙”,2021-12-31
./202112/t20211231_10477882.shtml,外交部礼宾司司长洪磊接受马拉维新任驻华大使钦泰扎递交国书副本,2021-12-31
./202112/t20211231_10477886.shtml,中国－阿富汗人道援助和经济重建工作层联络机制首次会议召开,2021-12-31
./202112/t20211227_10476065.shtml,外交部涉外安全事务专员程国平同塔吉克斯坦国家安全委员会主席亚季莫夫举行视频会议,2021-12-27
./202112/t20211222_10474346.shtml,外交部亚洲司司长刘劲松向泰国、朝鲜驻华使馆宣介《“一国两制”下香港的民主发展》白皮书,2021-12-22
./202112/t20211222_10474138.shtml,外交部礼宾司司长洪磊接受特立尼达和多巴哥新任驻华大使刘娜递交国书副本,2021-12-22
./202112/t20211221_10473788.shtml,外交部亚洲司司长刘劲松出席中国—东盟中心成立十周年招待会,2021-12-21
./202112/t20211221_10473733.shtml,外交部涉外安全事务专员程国平同俄罗斯联邦安全会议副秘书韦涅季克托夫通电话,2021-12-21
./202112/t20211220_10472052.shtml,中日举行第十三轮海洋事务高级别磋商,2021-12-20
./202112/t20211220_10472042.shtml,中国政府朝鲜半岛事务特别代表刘晓明同俄罗斯副外长莫尔古洛夫通电话,2021-12-20
./202112/t20211217_10470935.shtml,外交部亚洲司司长刘劲松出席江苏一东盟交流周开幕式并致辞,2021-12-17
./202112/t20211214_10469543.shtml,外交部礼宾司司长洪磊接受科摩罗新任驻华大使毛拉纳递交国书副本,2021-12-14
./202112/t20211212_10467182.shtml,外交部政策规划司司长苗得雨视频出席第六届金砖国家外交政策规划对话会,2021-12-12
./202112/t20211209_10465882.shtml,外交部亚洲司司长刘劲松会见东帝汶驻华大使桑托斯,2021-12-09
./202112/t20211209_10464819.shtml,外交部亚洲司司长刘劲松会见印度离任驻华大使,2021-12-09
./202112/t20211208_10464175.shtml,外交部涉外安全事务专员程国平同阿联酋国际反暴力极端主义示范中心主席阿里举行视频会晤,2021-12-08
./202112/t20211208_10463988.shtml,外交部亚洲司司长刘劲松会见巴基斯坦驻华大使哈克,2021-12-08
./202112/t20211207_10463371.shtml,外交部亚洲司司长刘劲松引用亚洲国家谚语谈民主问题,2021-12-07
./202112/t20211206_10463130.shtml,外交部亚洲司司长刘劲松会见文莱驻华大使拉赫玛尼,2021-12-06
./202112/t20211206_10463058.shtml,中国政府拉美事务特别代表邱小琪出席“临甲7号沙龙”,2021-12-06
./202112/t20211206_10462984.shtml,外交部政策规划司司长苗得雨出席“习近平外交思想国际传播高端论坛”开幕式并致辞,2021-12-06
./202112/t20211206_10462836.shtml,中国政府中东问题特使翟隽出席第七届地中海对话论坛,2021-12-06
./202112/t20211205_10462533.shtml,外交部亚洲司司长刘劲松出席泰国国庆招待会,2021-12-05
./202112/t20211203_10461883.shtml,外交部政策规划司司长苗得雨同俄罗斯外交部<br>政策规划局负责人多罗比宁举行外交政策视频磋商,2021-12-03
./202112/t20211203_10461784.shtml,中国政府中东问题特使翟隽出席阿联酋国庆招待会,2021-12-03
./202112/t20211203_10461757.shtml,中国政府欧洲事务特别代表吴红波会见挪威外交部国务秘书图内,2021-12-03
./202111/t20211130_10459143.shtml,中国政府欧洲事务特别代表吴红波同冰岛外交部常秘埃约尔夫松举行会谈,2021-11-30
./202111/t20211130_10459100.shtml,外交部亚洲司司长刘劲松会见朝鲜驻华公使郑贤宇,2021-11-30
./202111/t20211129_10458311.shtml,中国政府欧洲事务特别代表吴红波会见欧盟对外行动署副秘书长莫拉,2021-11-29
./202111/t20211129_10458287.shtml,中国政府欧洲事务特别代表吴红波同比利时外交部代理秘书长甘齐举行政治磋商,2021-11-29
./202111/t20211129_10458224.shtml,中国外交部阿富汗事务特使岳晓勇在“全球智库大会”上的发言,2021-11-29
./202111/t20211126_10453992.shtml,中国政府拉美事务特别代表邱小琪出席第六届“智利周”开幕式,2021-11-26
./202111/t20211126_10453849.shtml,国新办举行《新时代的中非合作》白皮书​新闻发布会实录,2021-11-26
./202111/t20211126_10453678.shtml,卢森堡外交大臣阿瑟伯恩会见中国政府欧洲事务特别代表吴红波,2021-11-26
./202111/t20211125_10453177.shtml,外交部涉外安全事务专员程国平会见俄罗斯驻华大使杰尼索夫,2021-11-25
./202111/t20211125_10452856.shtml,外交部亚洲司司长刘劲松出席印度驻华大使离任招待会,2021-11-25
./202111/t20211123_10452037.shtml,荷兰外交大臣科纳彭会见中国政府欧洲事务特别代表吴红波,2021-11-23
./202111/t20211123_10451834.shtml,中国政府拉美事务特别代表邱小琪出席墨西哥独立战争胜利200周年暨驻华大使到任招待会,2021-11-23
./202111/t20211122_10451479.shtml,中老举行“一带一路”合作项目安全保障工作视频会议,2021-11-22
./202111/t20211119_10450524.shtml,外交部涉外安全事务专员程国平会见巴基斯坦驻华大使哈克,2021-11-19
./202111/t20211119_10450327.shtml,外交部欧洲司司长王鲁彤出席第五届中国－中东欧国家首都市长论坛并致辞,2021-11-19
./202111/t20211118_10449890.shtml,中印举行边境事务磋商和协调工作机制第23次会议,2021-11-18
./202111/t20211118_10449722.shtml,外交部亚洲司司长刘劲松向部分东盟国家驻华使节宣介十九届六中全会精神,2021-11-18
./202111/t20211118_10449715.shtml,中国政府非洲事务特别代表许镜湖出席环印度洋联盟第二十一届部长理事会会议,2021-11-18
./202111/t20211118_10449714.shtml,外交部条法司司长贾桂德同德国外交部法律顾问举行国际法视频磋商,2021-11-18
./202111/t20211115_10448366.shtml,中国政府中东问题特使翟隽出席2021锡尔巴尼亚斯论坛,2021-11-15
./202111/t20211111_10447038.shtml,外交部亚洲司司长刘劲松会见蒙古驻华大使巴德尔勒,2021-11-11
./202111/t20211111_10447030.shtml,中国与东盟国家举行落实《南海各方行为宣言》第34次联合工作组会,2021-11-11
./202111/t20211110_10446633.shtml,中日举行海洋事务高级别磋商团长会谈,2021-11-10
./202111/t20211110_10446612.shtml,外交部涉外安全事务专员程国平会见俄罗斯驻华大使杰尼索夫,2021-11-10
./202111/t20211110_10446595.shtml,中国同以色列举行多边事务磋商,2021-11-10
./202111/t20211110_10446504.shtml,外交部领事司司长崔爱民会见缅甸驻华大使苗丹佩,2021-11-10
./202111/t20211104_10442892.shtml,中国政府中东问题特使翟隽同苏丹外交事务负责人萨迪克通电话,2021-11-04
./202111/t20211103_10440909.shtml,外交部礼宾司司长洪磊接受巴林新任驻华大使谢胡递交国书副本,2021-11-03
./202111/t20211102_10438824.shtml,中国政府朝鲜半岛事务特别代表刘晓明与韩国外交部半岛和平交涉本部长鲁圭德视频会晤,2021-11-02
./202110/t20211029_10403722.shtml,外交部礼宾司司长洪磊接受加纳新任驻华大使哈蒙德递交国书副本,2021-10-29
./202110/t20211026_10074148.shtml,中国政府欧洲事务特别代表吴红波出席奥地利国庆招待会,2021-10-26
